Id de pago,fecha,CVU/CBU, Valor 
11676,11/6/2025,3569167187044620000000, $125.271 
11677,10/6/2025,6758376167184140000000, $171.036 
11678,14/6/2025,8306963095360180000000, $65.597 
11679,7/6/2025,2129873779400220000000, $118.111 
11680,13/6/2025,5782501953513740000000, $104.759 
11681,1/6/2025,9064821306055800000000, $189.824 
11682,12/6/2025,9531471274862790000000, $85.557 
11683,3/6/2025,8571141132270220000000, $108.797 
11684,2/6/2025,5468347189492110000000, $182.374 
11685,12/6/2025,5986565278541760000000, $51.993 
11686,8/6/2025,3967038078211300000000, $106.073 
11687,6/6/2025,2898753242884000000000, $194.032 
11688,10/6/2025,7385183762532280000000, $181.994 
11689,7/6/2025,8149043925352400000000, $175.638 
11690,7/6/2025,8466841099794280000000, $190.959 
11691,10/6/2025,9485782608370420000000, $195.563 
11692,15/6/2025,8913811465076470000000, $176.360 
11693,3/6/2025,8401655961961310000000, $177.823 
11694,7/6/2025,1831622936090280000000, $172.998 
11695,10/6/2025,9959869731196110000000, $98.600 
11696,13/6/2025,2772929965369000000000, $193.411 
11697,10/6/2025,9391219716521860000000, $198.552 
11698,6/6/2025,8913811465076470000000, $161.845 
11699,1/6/2025,6758376167184140000000, $130.803 
11700,1/6/2025,6049589250331260000000, $151.240 
11701,2/6/2025,4058688834338790000000, $194.227 
11702,1/6/2025,3903575001225800000000, $189.323 
11703,8/6/2025,9531471274862790000000, $91.958 
11704,1/6/2025,3747440670864670000000, $84.014 
11705,5/6/2025,6522317459479750000000, $52.244 
11706,15/6/2025,3569167187044620000000, $168.569 
11707,3/6/2025,4921783310033160000000, $65.248 
11708,10/6/2025,7152486951219100000000, $128.716 
11709,2/6/2025,8944383491849780000000, $128.323 
11710,3/6/2025,4919495851948610000000, $68.595 
11711,11/6/2025,3139598518491610000000, $99.300 
11712,7/6/2025,9064821306055800000000, $72.796 
11713,7/6/2025,2567099084090720000000, $65.012 
11714,10/6/2025,2003509300646090000000, $72.242 
11715,6/6/2025,9873052363609460000000, $175.749 
11716,1/6/2025,8149043925352400000000, $140.630 
11717,15/6/2025,2003509300646090000000, $183.805 
11718,4/6/2025,2129873779400220000000, $130.352 
11719,3/6/2025,2476716673525860000000, $114.839 
11720,5/6/2025,6097490679148810000000, $120.779 
11721,5/6/2025,4006646858395060000000, $190.309 
11722,11/6/2025,4462155701852230000000, $190.889 
11723,11/6/2025,5468347189492110000000, $190.251 
11724,12/6/2025,1599906229584790000000, $72.643 
11725,6/6/2025,9485782608370420000000, $64.940 
11726,4/6/2025,5930181715250340000000, $102.364 
11727,4/6/2025,5973855585697530000000, $146.991 
11728,7/6/2025,3542404477456310000000, $156.656 
11729,14/6/2025,5513026903129130000000, $70.480 
11730,3/6/2025,7997907978126240000000, $69.992 
11731,2/6/2025,9649641498478330000000, $131.642 
11732,6/6/2025,5782501953513740000000, $192.277 
11733,14/6/2025,9098586370061070000000, $135.905 
11734,2/6/2025,5782501953513740000000, $162.827 
11735,12/6/2025,9090011910089050000000, $193.877 
11736,3/6/2025,3266747550821390000000, $185.856 
11737,13/6/2025,2772929965369000000000, $59.715 
11738,8/6/2025,3266747550821390000000, $180.870 
11739,13/6/2025,1529399085474410000000, $136.452 
11740,9/6/2025,1135532276120800000000, $116.348 
11741,13/6/2025,4203623168121110000000, $106.823 
11742,3/6/2025,4921783310033160000000, $86.713 
11743,11/6/2025,2476716673525860000000, $57.060 
11744,14/6/2025,7863471034839500000000, $164.449 
11745,12/6/2025,2399512060225930000000, $77.698 
11746,4/6/2025,6793018414117640000000, $154.716 
11747,7/6/2025,5117305773618830000000, $99.617 
11748,15/6/2025,9098586370061070000000, $140.339 
11749,1/6/2025,4058688834338790000000, $159.374 
11750,6/6/2025,5120658000397530000000, $187.876 
11751,9/6/2025,9301914663635570000000, $166.872 
11752,14/6/2025,7997907978126240000000, $96.242 
11753,7/6/2025,7900703138674360000000, $88.248 
11754,1/6/2025,2314407897385040000000, $126.591 
11755,13/6/2025,3253840470755770000000, $74.600 
11756,14/6/2025,8913811465076470000000, $148.739 
11757,7/6/2025,1424460508640730000000, $190.238 
11758,9/6/2025,3139598518491610000000, $55.529 
11759,13/6/2025,2399512060225930000000, $199.464 
11760,6/6/2025,8944383491849780000000, $64.523 
11761,11/6/2025,9798767349218530000000, $72.439 
11762,3/6/2025,3747440670864670000000, $170.225 
11763,13/6/2025,8555737009968730000000, $158.053 
11764,4/6/2025,1135532276120800000000, $144.118 
11765,3/6/2025,7863471034839500000000, $141.888 
11766,3/6/2025,6758376167184140000000, $148.818 
11767,2/6/2025,7385183762532280000000, $126.176 
11768,11/6/2025,5117305773618830000000, $197.660 
11769,14/6/2025,8445671467790750000000, $89.503 
11770,13/6/2025,7152486951219100000000, $105.121 
11771,12/6/2025,1831622936090280000000, $164.660 
11772,15/6/2025,8401655961961310000000, $84.235 
11773,13/6/2025,7952040138615920000000, $103.921 
11774,14/6/2025,8203993523394500000000, $112.853 
11775,3/6/2025,7899686173854950000000, $122.494 
11776,1/6/2025,1424460508640730000000, $69.574 
11777,15/6/2025,3542404477456310000000, $182.131 
11778,10/6/2025,4198878848270070000000, $121.911 
11779,10/6/2025,5465692922711630000000, $105.418 
11780,11/6/2025,4532573105843790000000, $194.172 
11781,2/6/2025,8913811465076470000000, $154.885 
11782,15/6/2025,4609186475649680000000, $192.894 
11783,4/6/2025,8203993523394500000000, $168.680 
11784,5/6/2025,3154817750445590000000, $99.548 
11785,5/6/2025,9064821306055800000000, $183.378 
11786,15/6/2025,9959869731196110000000, $185.151 
11787,14/6/2025,5738542183850040000000, $125.003 
11788,6/6/2025,5846237021143900000000, $69.787 
11789,6/6/2025,5513026903129130000000, $102.363 
11790,2/6/2025,2314407897385040000000, $195.561 
11791,6/6/2025,4921783310033160000000, $77.747 
11792,14/6/2025,3967038078211300000000, $80.009 
11793,1/6/2025,3253840470755770000000, $82.046 
11794,6/6/2025,9649641498478330000000, $57.852 
11795,5/6/2025,1686688768285500000000, $187.752 
11796,10/6/2025,5117305773618830000000, $105.023 
11797,14/6/2025,2898753242884000000000, $195.037 
11798,1/6/2025,4739093289474880000000, $184.340 
11799,9/6/2025,3747440670864670000000, $92.364 
,,,
